sequence,visible_label,arc_id,arc_phase,concrete_event,tension_1_10,reward_1_10,hook_1_10,information_weight,action_weight,relationship_weight,emotion_weight,material_or_status_weight,pacing_note
"116","116화","RA-023","동료를 살린 예고 홈런","홈 태그가 먼저였는데도 판정이 번복되지 않아 4대3이 되고 헬릭슨이 패전 위기에 놓인다. 윤주혁은 7회 타석 전 좌측 담장을 가리킨 뒤 레스터의 바깥쪽 공을 그 방향으로 밀어 동점 홈런을 치고, 헬릭슨은 다음 이닝을 삼자범퇴로 닫는다. 말미는 4대4 9회 선두 타자라는 새 결승점 기회다.","8","9","7","6","10","9","9","9","보상 범위=한 타석 동점 홈런과 신인 선발의 자신감을 회복시키는 경기·팀 관계 층위; 홈 태그가 먼저였는데도 판정이 번복되지 않아 4대3이 되고 헬릭슨이 패전 위기에 놓인다. 윤주혁은 7회 타석 전 좌측 담장을 가리킨 뒤 레스터의 바깥쪽 공을 그 방향으로 밀어 동점 홈런을 치고, 헬릭슨은 다음 이닝을 삼자범퇴로 닫는다. 말미는 4대4 9회 선두 타자라는 새 결승점 기회다."
"117","117화","RA-023","출루·주루로 만든 결승점과 동료의 사적 신뢰","윤주혁은 결정구 커브를 중전 안타로 치고 도루 허락을 얻은 뒤 폭투를 읽어 3루까지 내달린다. 모리스의 희생플라이와 판스워스의 세이브로 5대4 승리가 확정되며, 마지막은 모리스가 레이첼에게 손편지를 쓴다는 사실을 들킨 뒤 윤주혁이 그의 어깨를 두드리는 온화한 관계 여운이다.","7","8","2","5","9","8","7","8","보상 범위=시리즈 첫 경기 결승 득점과 동료 관계의 일상 층위; 윤주혁은 결정구 커브를 중전 안타로 치고 도루 허락을 얻은 뒤 폭투를 읽어 3루까지 내달린다. 모리스의 희생플라이와 판스워스의 세이브로 5대4 승리가 확정되며, 마지막은 모리스가 레이첼에게 손편지를 쓴다는 사실을 들킨 뒤 윤주혁이 그의 어깨를 두드리는 온화한 관계 여운이다."
"118","118화","RA-023","패배 뒤 파워커브 첫 공개","윤주혁은 2차전 7대3 패배를 수면·유산소·근력·불펜·영상·타격 훈련으로 정리하고 3차전에서 최종원에게 배운 슬로 커브를 개조한 파워커브를 처음 꺼낸다. 5회까지 30번의 헛스윙과 11삼진을 만들며 구종 자체의 보상은 지급됐지만, 보스턴 벤치가 아무 자료 없이 대응해야 하는 중반에서 경기는 계속된다.","6","8","7","9","9","5","8","8","보상 범위=1년 가까이 다듬은 새 구종이 실전 결정구로 올라서는 기술·커리어 층위; 윤주혁은 2차전 7대3 패배를 수면·유산소·근력·불펜·영상·타격 훈련으로 정리하고 3차전에서 최종원에게 배운 슬로 커브를 개조한 파워커브를 처음 꺼낸다. 5회까지 30번의 헛스윙과 11삼진을 만들며 구종 자체의 보상은 지급됐지만, 보스턴 벤치가 아무 자료 없이 대응해야 하는 중반에서 경기는 계속된다."
"119","119화","RA-023","새 구종 승리와 중심 전력 이탈의 반전","파워커브는 오티스의 세 차례 삼진을 포함해 7이닝 3피안타 무실점 14탈삼진을 만들고, 윤주혁은 시즌 33호 투런포까지 보태 10대0 승리와 16승을 얻는다. 곧 조브리스트와 조엘 페랄타가 이탈하고 양키스전 대체 불펜이 8회에 무너져 6대3으로 패하므로 큰 지급 직후 선두 위기가 현실화된다.","7","9","8","9","10","5","8","9","보상 범위=7이닝 무실점 14탈삼진·16승·33호 홈런과 시리즈 승리의 경기·시즌 층위; 파워커브는 오티스의 세 차례 삼진을 포함해 7이닝 3피안타 무실점 14탈삼진을 만들고, 윤주혁은 시즌 33호 투런포까지 보태 10대0 승리와 16승을 얻는다. 곧 조브리스트와 조엘 페랄타가 이탈하고 양키스전 대체 불펜이 8회에 무너져 6대3으로 패하므로 큰 지급 직후 선두 위기가 현실화된다."
"120","120화","RA-024","유망주 반등 뒤 마지막 3연전 절벽","윤주혁의 1회 3점포와 맷 무어의 6이닝 1실점 7탈삼진으로 양키스를 8대1로 꺾지만, 헬릭슨과 불펜이 다시 무너지고 토론토 스윕패까지 겹쳐 보스턴에 1위를 내준다. 마지막은 정규시즌 3경기를 앞두고 팬들이 헥터 노에시보다 제프 니만과 윤주혁을 믿는 장면이라 희망보다 생존 압력이 크다.","9","7","8","9","8","5","8","6","보상 범위=윤주혁 34호 홈런과 맷 무어 첫 선발승의 하루 경기 보상, 시즌 선두 상실의 비용 층위; 윤주혁의 1회 3점포와 맷 무어의 6이닝 1실점 7탈삼진으로 양키스를 8대1로 꺾지만, 헬릭슨과 불펜이 다시 무너지고 토론토 스윕패까지 겹쳐 보스턴에 1위를 내준다. 마지막은 정규시즌 3경기를 앞두고 팬들이 헥터 노에시보다 제프 니만과 윤주혁을 믿는 장면이라 희망보다 생존 압력이 크다."
"121","121화","RA-024","고의사구를 응징한 팀 승리","3대2인 3회 윤주혁을 고의사구로 거르자 모리스의 희생플라이와 코치맨의 적시타, 윤주혁의 공격적 주루가 추가점을 만든다. 하위타선과 무실책 수비, 독기 오른 불펜이 7대2를 지켜 스타 한 명을 피하면 된다는 계산을 깨지만 보스턴도 이겨 지구 격차는 그대로다.","9","8","6","6","9","9","8","8","보상 범위=마지막 3연전 첫 승과 포스트시즌 생존 확률을 높이는 경기·시즌 층위; 3대2인 3회 윤주혁을 고의사구로 거르자 모리스의 희생플라이와 코치맨의 적시타, 윤주혁의 공격적 주루가 추가점을 만든다. 하위타선과 무실책 수비, 독기 오른 불펜이 7대2를 지켜 스타 한 명을 피하면 된다는 계산을 깨지만 보스턴도 이겨 지구 격차는 그대로다."
"122","122화","RA-024","직접 패배와 외부 결과가 남긴 마지막 하루","윤주혁이 8회 사바시아에게 적시 장타를 쳐도 모리스의 라인드라이브가 병살이 되고, 리베라가 6대3 패배를 닫는다. 윤주혁은 자책하는 모리스를 달랜 뒤 볼티모어의 7대4 승리 소식을 듣고 팀의 들뜬 감정을 눌러 마지막 날로 돌리며, 말미에는 프라이스가 뉴욕과 맞설 중계가 시작된다.","9","3","9","7","6","8","9","3","보상 범위=패배 속 동료 감정 수습과 마지막 경기 기회라는 관계·시즌 층위; 윤주혁이 8회 사바시아에게 적시 장타를 쳐도 모리스의 라인드라이브가 병살이 되고, 리베라가 6대3 패배를 닫는다. 윤주혁은 자책하는 모리스를 달랜 뒤 볼티모어의 7대4 승리 소식을 듣고 팀의 들뜬 감정을 눌러 마지막 날로 돌리며, 말미에는 프라이스가 뉴욕과 맞설 중계가 시작된다."
"123","123화","RA-024","0대8 절망 속 트리플 플레이 반전","지터의 초구 홈런부터 카노 투런, 차베스 3루타까지 이어져 프라이스가 4회 강판되고 0대8이 된다. 8회 초 무사 만루에서 롱고리아가 라인드라이브를 잡아 3루와 1루까지 연결한 트리플 플레이가 추가 실점을 지우며 처음으로 벤치를 깨우지만, 점수 차는 아직 그대로다.","10","5","10","5","9","8","10","3","보상 범위=시즌 탈락 직전 한 번의 수비가 반격 가능성을 되살리는 이닝·시즌 층위; 지터의 초구 홈런부터 카노 투런, 차베스 3루타까지 이어져 프라이스가 4회 강판되고 0대8이 된다. 8회 초 무사 만루에서 롱고리아가 라인드라이브를 잡아 3루와 1루까지 연결한 트리플 플레이가 추가 실점을 지우며 처음으로 벤치를 깨우지만, 점수 차는 아직 그대로다."
"124","124화","RA-024","8점 차를 2점 차로 줄인 집단 반격","브리냑의 안타부터 업튼 적시타, 롱고리아 3점포, 윤주혁 시즌 36호 백투백 홈런이 이어져 로버트슨을 끌어내리고, 리베라에게도 모리스·숍패치·브리냑이 출루해 8대6까지 좁힌다. 9회 판스워스가 무실점으로 막은 뒤 롱고리아가 리베라에게 0볼 1스트라이크로 몰려 있어 반격의 결산은 보류된다.","10","9","10","6","10","10","10","7","보상 범위=한 이닝 6득점과 마무리 조기 소모가 시즌 생존을 되살리는 이닝·경기 층위; 브리냑의 안타부터 업튼 적시타, 롱고리아 3점포, 윤주혁 시즌 36호 백투백 홈런이 이어져 로버트슨을 끌어내리고, 리베라에게도 모리스·숍패치·브리냑이 출루해 8대6까지 좁힌다. 9회 판스워스가 무실점으로 막은 뒤 롱고리아가 리베라에게 0볼 1스트라이크로 몰려 있어 반격의 결산은 보류된다."
"125","125화","RA-024","최고 마무리를 넘긴 2아웃 동점포","시즌 내내 안타가 없었던 리베라를 상대로 윤주혁은 97마일 컷패스트볼 두 개를 파울로 보며 궤적을 읽고, 세 번째 같은 공을 당겨 8대8 동점 홈런으로 만든다. 0대8 추격을 자기 손으로 완성한 대형 지급 뒤 모리스의 애매한 뜬공과 탄식에서 멈춰 승리 자체는 아직 열려 있다.","10","9","7","5","10","8","10","9","보상 범위=정규시즌 마지막 경기의 9회 2아웃 동점 홈런이라는 타석·시즌 생존 층위; 시즌 내내 안타가 없었던 리베라를 상대로 윤주혁은 97마일 컷패스트볼 두 개를 파울로 보며 궤적을 읽고, 세 번째 같은 공을 당겨 8대8 동점 홈런으로 만든다. 0대8 추격을 자기 손으로 완성한 대형 지급 뒤 모리스의 애매한 뜬공과 탄식에서 멈춰 승리 자체는 아직 열려 있다."
"126","126화","RA-024","에이스 자원 등판과 외부 경기 역전","불펜이 고갈되자 윤주혁은 오늘 지면 포스트시즌 선발도 없다고 조 매든을 설득해 11회에 등판하고 100마일 강속구로 뉴욕을 삼자범퇴 처리한다. 같은 시각 볼티모어가 9회 2아웃에서 보스턴을 4대3으로 뒤집어 탬파 경기는 `이기면 지구 우승`이 되지만, 마지막은 11회 말 롱고리아가 2볼 0스트라이크를 얻은 데서 멈춘다.","10","8","10","8","10","9","10","8","보상 범위=연장 한 이닝 무실점과 보스턴 패배로 지구 우승 기회가 열린 경기·시즌 층위; 불펜이 고갈되자 윤주혁은 오늘 지면 포스트시즌 선발도 없다고 조 매든을 설득해 11회에 등판하고 100마일 강속구로 뉴욕을 삼자범퇴 처리한다. 같은 시각 볼티모어가 9회 2아웃에서 보스턴을 4대3으로 뒤집어 탬파 경기는 `이기면 지구 우승`이 되지만, 마지막은 11회 말 롱고리아가 2볼 0스트라이크를 얻은 데서 멈춘다."
"127","127화","RA-024","0대8 역전과 2년 연속 지구 우승 결산","롱고리아가 몸쪽 패스트볼을 좌측 담장 밖으로 보내 끝내기 홈런을 치고, 탬파는 0대8을 9대8로 뒤집어 2년 연속 동부지구 우승을 확정한다. 승리투수 윤주혁과 동료들은 샴페인 세리머니를 하고 은퇴한 브라이언 무어를 단체사진 중앙에 세우며 한 시즌의 집단 관계까지 결산한다.","9","10","2","7","10","10","10","10","보상 범위=마지막 날 8점 차 역전·끝내기·포스트시즌 진출·지구 우승의 경기·시즌 역사 층위; 롱고리아가 몸쪽 패스트볼을 좌측 담장 밖으로 보내 끝내기 홈런을 치고, 탬파는 0대8을 9대8로 뒤집어 2년 연속 동부지구 우승을 확정한다. 승리투수 윤주혁과 동료들은 샴페인 세리머니를 하고 은퇴한 브라이언 무어를 단체사진 중앙에 세우며 한 시즌의 집단 관계까지 결산한다."
"128","128화","RA-025","가을 1차전 선발 선택의 논쟁","벌랜더·피스터·셔저를 상대할 투수진을 놓고 프런트는 신인 맷 무어의 구위와 과거 프라이스 사례를 들고, 조 매든은 부상에서 돌아온 제프 니만의 안정성을 든다. 마지막은 단장과 감독의 의견이 충돌한 채 끝나므로 맷 무어 선발 확정이나 경기 보상을 앞당기지 않는다.","5","4","7","9","3","7","5","6","보상 범위=포스트시즌 엔트리·선발 선택이라는 팀 전략 층위; 벌랜더·피스터·셔저를 상대할 투수진을 놓고 프런트는 신인 맷 무어의 구위와 과거 프라이스 사례를 들고, 조 매든은 부상에서 돌아온 제프 니만의 안정성을 든다. 마지막은 단장과 감독의 의견이 충돌한 채 끝나므로 맷 무어 선발 확정이나 경기 보상을 앞당기지 않는다."
"129","129화","RA-025","맷 무어 선택 확정과 1차전 선취점","니만이 최근 두 시즌 디트로이트에 크게 무너진 기록을 확인한 조 매든은 의견을 굽혀 맷 무어를 선택한다. 무어는 첫 타자 스트레이트 볼넷 뒤 98마일로 안정을 찾고, 조브리스트가 벌랜더에게 솔로홈런을 친 다음 롱고리아가 안타로 출루하지만 윤주혁 타석은 초구 볼에서 멈춘다.","6","6","7","9","7","6","7","7","보상 범위=신인 1차전 선발권과 벤 조브리스트의 선취 솔로포라는 전략·이닝 층위; 니만이 최근 두 시즌 디트로이트에 크게 무너진 기록을 확인한 조 매든은 의견을 굽혀 맷 무어를 선택한다. 무어는 첫 타자 스트레이트 볼넷 뒤 98마일로 안정을 찾고, 조브리스트가 벌랜더에게 솔로홈런을 친 다음 롱고리아가 안타로 출루하지만 윤주혁 타석은 초구 볼에서 멈춘다."
"130","130화","RA-025","신인 선발 도박의 1차전 압승","윤주혁의 3점 홈런을 포함해 탬파 타선이 벌랜더를 무너뜨리고, 맷 무어가 7이닝 무실점으로 막아 9대0 승리를 완성한다. 경기 뒤 윤주혁과 존 제이소는 미겔 카브레라의 코스별 약점을 맞추며 2차전 배터리를 준비하고, 조 매든은 큰 경기에서 기량을 마음껏 펼치라고 당부한다.","7","9","6","7","10","9","9","9","보상 범위=ALDS 1차전 승리·무어 7이닝 무실점·윤주혁 3점 홈런의 경기·시리즈 층위; 윤주혁의 3점 홈런을 포함해 탬파 타선이 벌랜더를 무너뜨리고, 맷 무어가 7이닝 무실점으로 막아 9대0 승리를 완성한다. 경기 뒤 윤주혁과 존 제이소는 미겔 카브레라의 코스별 약점을 맞추며 2차전 배터리를 준비하고, 조 매든은 큰 경기에서 기량을 마음껏 펼치라고 당부한다."
"131","131화","RA-025","투타 겸업 정체성 선언과 첫 타자 피홈런","윤주혁은 타격에 전념하면 더 큰 공격 성적을 얻을 수 있다는 시선에도 투타 겸업 자체가 자기 목표라고 정리하고 2차전 마운드에 오른다. 그러나 첫 타자 오스틴 잭슨이 97마일 패스트볼을 담장 밖으로 보내 0대1이 되며, 회복이나 후속 타자 결과는 이 화에서 지급되지 않는다.","7","4","8","8","6","7","8","6","보상 범위=투수와 타자를 모두 포기하지 않는 커리어 정체성 확정 층위; 윤주혁은 타격에 전념하면 더 큰 공격 성적을 얻을 수 있다는 시선에도 투타 겸업 자체가 자기 목표라고 정리하고 2차전 마운드에 오른다. 그러나 첫 타자 오스틴 잭슨이 97마일 패스트볼을 담장 밖으로 보내 0대1이 되며, 회복이나 후속 타자 결과는 이 화에서 지급되지 않는다."
