sequence,visible_label,title,entry_state,reader_promise,protagonist_goal,action,resistance_or_cost,turn_or_reveal,paid_reward,state_change_axis,state_change,ending_hook,closed_loops,opened_loops,arc_candidate,confidence
"691","법보다 주먹(완전판)! 외전 11화","보육원 후원망과 택시기사의 참회","차영철은 노숙자 김태만을 찾고 박동철은 영등포 살쾡이를 잡으면 원하는 사건을 맡겠다고 거래한다.","고립된 단서들이 보육원·기업 후원·정치인으로 묶이고 첫 공범이 참회하는 진전 보상","강솔미의 춘천 보육원 접촉을 해킹·미행으로 기록하고 택시기사에게 아내 살해 전모를 듣는다.","강솔미는 후원행사 인물들을 협박하고 조명득은 불법 취득 정보라 법정 증거로 쓰지 못하는 자료를 모은다.","수사정보의 적법성 한계와 택시기사의 공동 책임, 차영철의 증거인멸 움직임이 비용이다.","택시기사는 아내를 다치게 했지만 최종적으로 벽돌로 죽인 자가 차영철이라고 고백한다.","차영철을 살인자로 묶을 직접 증언이 처음 생긴다.","정보·증거","차영철 사건은 보험사기 의심에서 살인 공모 사건으로 확정된다.","택시기사 체포와 김태만 통화 함정이 이어진다.","강솔미 보육원망 확인","차영철 직접증언·김태만","영등포 살쾡이·강솔미 연쇄 범죄 수사","high"
"692","법보다 주먹(완전판)! 외전 12화","김태만 통화 함정과 차영철 체포 준비","택시기사는 차영철이 아내를 벽돌로 살해했다고 말하며 스스로 수갑을 청한다.","참회한 공범의 증언과 녹음 함정으로 지능범의 방어를 닫는 수사 보상","노숙자 김태만을 통해 차영철에게 범행을 암시하는 통화를 걸어 녹음 증거를 만든다.","강철은 택시기사를 체포하고 박동철은 대포통장 판매자 김태만을 압박해 차영철과 스피커폰 통화를 성사시킨다.","김태만은 삶을 포기한 취약한 증인이고 차영철이 눈치채면 도주·살인이 이어질 수 있다.","차영철이 전화에서 죽이니 살리니 하는 말을 받아치며 자기 입으로 연결고리를 남긴다.","택시기사 증언에 통화 녹음이라는 보강 증거가 붙는다.","증거·위험","수사팀은 심증 단계에서 긴급체포 가능한 증거 단계로 이동한다.","잠복팀이 원룸을 나오는 차영철을 잡아야 한다.","택시기사 자백·통화 녹음","차영철 긴급체포와 여죄","영등포 살쾡이·강솔미 연쇄 범죄 수사","high"
"693","법보다 주먹(완전판)! 외전 13화","차영철 검거와 강솔미 범죄일지","차영철은 불안을 느끼고 도주하려 하지만 잠복팀과 강철이 양쪽에서 접근한다.","보험살인범과 영등포 살쾡이가 한 인물임을 잡아내는 대형 결산 보상","차영철을 임의동행·체포하고 강솔미의 과거 범죄 일지와 장성복 부부 연결을 증거화한다.","마 수사관이 차영철을 막고 강철은 그가 살쾡이일 가능성을 제시하며 박동철은 조명득 정보로 강솔미·장성복 부부를 압박한다.","강철의 능력은 적법 증거가 아니고 강솔미의 범죄망은 해킹자료에 의존한다.","교통사고 살인범 차영철이 검경이 쫓던 영등포 살쾡이일 가능성이 겹친다.","두 갈래 수사가 한 체포 장면에서 결합되며 주인공의 확대 수사 촉이 입증된다.","사건·평판","차영철은 자유로운 지능범에서 다수 살인 피의자로 전락한다.","강솔미와 장성복 부부를 합법적으로 잡을 영장이 필요하다.","차영철 검거","살쾡이 확정·강솔미 구속망","영등포 살쾡이·강솔미 연쇄 범죄 수사","high"
"694","법보다 주먹(완전판)! 외전 14화","강솔미 도주차단과 오상득의 선제 고백","박동철은 오상득 의원에게 정치 생명보다 범죄자 검거를 택하라고 요구한다.","정치인이 피해 사실을 먼저 공개해 꽃뱀의 협박을 무력화하고 강솔미를 현장에서 잡는 응징 보상","강솔미의 도주를 막고 장성복·최미옥 부부까지 구속해 보육원 범죄망을 무너뜨린다.","조명득은 차량으로 강솔미를 막아 강간 무고·장성복 자금 혐의로 긴급체포하고 오상득은 국민 앞에 사죄한다.","박동철이 정치권에 관심을 가진 인물로 비치며 향후 영입 압박이 시작된다.","피해 정치인이 침묵할 것이라는 강솔미의 계산이 선제 공개 한 번으로 뒤집힌다.","강솔미와 장성복 부부의 구속영장이 발부되고 오상득 가족의 협박 루프가 닫힌다.","평판·정치","박동철은 수사 성공과 함께 정치권이 주목하는 스타 검사로 부상한다.","강솔미에게 가평 장기적출 사건까지 자백받을 수 있는지가 남는다.","강솔미 긴급체포·정치 협박 무력화","가평 장기적출 확대","영등포 살쾡이·강솔미 연쇄 범죄 수사","high"
"695","법보다 주먹(완전판)! 외전 15화","가평 장기적출의 흐린 얼굴","강솔미가 구속되고 마산의 최문탁은 우천재 조직 안에서 몸을 낮춘 채 박동철 소식을 듣는다.","이미 잡힌 악녀를 더 큰 범죄의 증인으로 돌려 장기적출 피해자를 구할 단서를 얻는 확장 보상","강솔미에게 면책 범위를 제안해 가평 사건의 위치·공범 정보를 말하게 한다.","박동철은 미래 일기에서 얼굴이 흐린 장기적출 피해자를 떠올리며 더 큰 범죄를 자백하면 참고만 하겠다고 거래한다.","범죄자와 거래하는 도덕 비용과 타 관할 사건을 뜬금없이 수사할 수 없는 절차 장벽이 있다.","강솔미 개인 사건 뒤에 국제 장기적출망이 있다는 과거 기억이 현재 수사 목표로 되살아난다.","강솔미의 파멸이 단순 처벌을 넘어 더 큰 조직을 잡는 지렛대가 된다.","정보·범위","사건 규모가 꽃뱀·살인에서 가평 국제 장기밀매로 확대된다.","강솔미가 실제로 가평을 말할지 불확실하다.","강솔미 구속","가평 장기적출 증거","영등포 살쾡이·강솔미 연쇄 범죄 수사","high"
"696","법보다 주먹(완전판)! 외전 16화","강솔미 재판과 살쾡이 일망타진","강솔미는 가평 대신 다른 범죄를 흘리고 부장은 박동철의 사건 확대 습관을 경계한다.","법정 난동을 뚫고 강솔미를 처벌하며 차영철 연쇄살인 공범까지 모두 잡는 이중 결산","강솔미 사건을 국민참여재판에서 입증하고 택시기사 자백을 바탕으로 살쾡이 공범들을 검거한다.","언론 브리핑과 재판을 진행하고 강철 팀은 차영철 여죄·공범 증거를 완성한다.","정치·성별 프레임으로 법원이 부담을 느끼고 가평 직접 증거는 여전히 부족하다.","강솔미가 여론의 보호를 받지 못하고 차영철 조직도 택시기사 자백 때문에 무너진다.","두 대형 사건이 기소·재판 가능한 수준으로 정리된다.","사건·평판","박동철 팀은 검경 경쟁의 위험한 TF를 압도적 성공으로 마감한다.","차영철 최종 선고와 다음 골치 아픈 사건 배당이 남는다.","강솔미 기소·살쾡이 공범 검거","차영철 선고·우천재 사건","영등포 살쾡이·강솔미 연쇄 범죄 수사","high"
"697","법보다 주먹(완전판)! 외전 17화","차영철 사형과 풀베팅 검사","강솔미 정치 파문을 차영철 사건 보도가 덮고 야당 대표까지 박동철을 주목한다.","희대의 연쇄살인범에게 사형을 확정하고 피해 사회에 명확한 법적 응징을 주는 결산 보상","차영철·종범들의 최고형을 확정한 뒤 새 폭행 피의자 이창명에게도 풀 구형 원칙을 적용한다.","차영철은 사형, 공범들은 무기징역부터 15년을 받고 박동철은 단순폭행범 이창명 사건과 비트코인 미래투자를 시작한다.","스타 검사 명성은 정치권의 영입과 더 위험한 사건을 끌어오고 최고형 일변도는 반발을 부른다.","사건 예방을 위해 범죄자 배후까지 치겠다는 박동철의 풀베팅 검사 정체성이 고정된다.","영등포 살쾡이·강솔미 루프가 사회적 선고와 함께 닫힌다.","평판·능력","박동철은 신출내기에서 전국이 아는 강경 검사로 격상된다.","이창명 폭행 배후 우천재와 미래 비트코인 자본이 열린다.","차영철·강솔미 사건","우천재 조직·비트코인","영등포 살쾡이·강솔미 연쇄 범죄 수사","high"
"698","법보다 주먹(완전판)! 외전 18화","이창명의 어머니와 우천재 영장","전치 15주 폭행범 이창명은 박동철의 최고형 경고를 비웃지만 홀어머니는 병원도 못 간다.","가해자를 처벌하는 동시에 조직이 버린 가족을 보여줘 배후 보스를 치는 정의 보상","이창명에게 우천재 청부를 자백하게 하고 동방건설 실장 구속영장을 확보한다.","조명득은 구치소에서 어머니 상황을 알려 이창명의 충성심을 무너뜨리고 박동철은 숨은 증거를 찾아 우천재 영장을 청구한다.","이창명은 교도소 내 보복과 조직의 가족 위해를 두려워하고 우천재는 거대 조직 보호를 받는다.","가족을 챙긴다는 조직의 명분이 오히려 우천재를 버리는 증거로 뒤집힌다.","말단 폭행 사건이 청부폭력 수괴 체포로 확장된다.","관계·세력","이창명은 조직 충성자에서 검찰 협조자로 돌아서고 우천재가 직접 수사선상에 오른다.","동방건설 빌딩을 어떻게 뚫을지가 다음 행동 훅이다.","이창명 자백","우천재 체포","우천재 검거와 이창명 구원","high"
"699","법보다 주먹(완전판)! 외전 19화","동방건설 봉쇄와 우천재 격투","우천재는 동방건설과 조직원들을 방패로 삼아 영장 집행을 거부한다.","조직 본거지를 경찰버스로 봉쇄하고 칼 든 보스를 주먹으로 제압하는 행동 보상","우천재를 살려 체포하고 고아 청소년을 청명회 보호망으로 빼내 반복 범죄를 예방한다.","박동철은 건물을 포위해 우천재의 칼을 피하고 주먹으로 쓰러뜨린 뒤 조명득에게 넘긴다.","현장 격투는 검사의 과잉폭력 논란과 보복을 부르고 청소년 보호는 불법 사조직 의존 비용이 있다.","사적 응징처럼 보이는 주먹이 이번에는 영장을 집행하고 생명을 보존하는 수단으로 쓰인다.","우천재의 위세가 공개 체포 한 번으로 무너지고 이창명 보복 위험도 줄어든다.","권력·행동","칠승파 우천재 계파가 붕괴하며 최문탁이 빈자리를 흡수할 조건이 생긴다.","오상득 부자는 박동철을 정치권으로 끌어들이려 한다.","우천재 구속","최문탁 부상·정치 영입","우천재 검거와 이창명 구원","high"
"700","법보다 주먹(완전판)! 외전 20화","강철의 범죄감지와 세 회귀자 의심","우천재 체포 뒤 박동철·조명득·강철은 포장마차에서 서로의 비정상적 수사 감각을 떠본다.","각기 다른 특별능력을 지닌 세 사람이 상대의 비밀을 절반쯤 알아보는 캐릭터 보상","강철의 범죄감지 능력과 조명득의 꿈을 확인하되 팀 균형을 깨지 않을 만큼만 진실을 공유한다.","택시기사의 증언을 화제로 강철을 떠보고 수선화와의 관계·조명득의 꿈을 언급해 두 사람을 놀라게 한다.","회귀와 초능력을 완전히 밝히면 신뢰가 깨질 수 있고 차장검사가 박동철을 별도로 부른다.","박동철은 자신만이 아니라 강철·조명득도 특별한 기억과 능력을 가진 존재일 수 있음을 확신한다.","행동 중심 수사 뒤 동료 비밀을 드러내는 관계 휴식과 다음 판의 준비가 지급된다.","관계·정보","세 사람의 공조가 직장 동료에서 운명을 공유한 비밀 동맹으로 깊어진다.","차장검사의 제안과 우천재 조직의 교도소 보복이 남는다.","우천재 현장 체포","이창명 암살 시도·군산 이동","우천재 검거와 이창명 구원","medium"
