sequence,visible_label,arc_id,field,source_lines,next_source_lines,candidate_status,result,before_provenance,before,after,boundary_evidence
118,118화,DCA-N11,turn_or_reveal,L21475~L21647,L21648~L21825,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,민재는 1년 안에 현재건설이 위기를 겪지 않으면 태우 보유 8%를 시가에 넘긴다는 보증서를 내밀고 장경준의 서명을 받아낸다,민재는 1년 안에 현재건설이 위기를 겪지 않으면 태우 보유 8%를 시가에 넘긴다는 보증서를 내밀고 장경준의 서명을 받아낸다,현재 화 하드 경계와 일치
118,118화,DCA-N11,paid_reward,L21475~L21647,L21648~L21825,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,현재건설을 장경준에게 붙이고 현재전자의 반도체를 태우가 인수하도록 서로 지원하는 비밀 계약이 성립한다,현재건설을 장경준에게 붙이고 현재전자의 반도체를 태우가 인수하도록 서로 지원하는 비밀 계약이 성립한다,현재 화 하드 경계와 일치
118,118화,DCA-N11,state_change,L21475~L21647,L21648~L21825,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,경영권 다툼의 외부 관전자였던 민재는 투표에는 개입하지 않은 채 분할 이후 자산을 교환할 장남의 계약 상대가 된다,경영권 다툼의 외부 관전자였던 민재는 투표에는 개입하지 않은 채 분할 이후 자산을 교환할 장남의 계약 상대가 된다,현재 화 하드 경계와 일치
118,118화,DCA-N11,ending_hook,L21475~L21647,L21648~L21825,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,"아버지에게 버림받았다고 느끼던 장경준은 서명 뒤 얼굴이 밝아지고, 현재건설이라는 새 희망을 품고 돌아간다","아버지에게 버림받았다고 느끼던 장경준은 서명 뒤 얼굴이 밝아지고, 현재건설이라는 새 희망을 품고 돌아간다",현재 화 하드 경계와 일치
118,118화,DCA-N11,closed_loops,L21475~L21647,L21648~L21825,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,"두 형제 중 누구를 직접 지지할지에는 아무도 지지하지 않음이 유지되고, 장경준과의 자산 거래는 문서로 닫힌다","두 형제 중 누구를 직접 지지할지에는 아무도 지지하지 않음이 유지되고, 장경준과의 자산 거래는 문서로 닫힌다",현재 화 하드 경계와 일치
118,118화,DCA-N11,opened_loops,L21475~L21647,L21648~L21825,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,"현재건설이 정말 1년 안에 무너질지, 장경준의 SS자동차 정상화와 반도체 양도가 약속대로 이어질지는 남는다","현재건설이 정말 1년 안에 무너질지, 장경준의 SS자동차 정상화와 반도체 양도가 약속대로 이어질지는 남는다",현재 화 하드 경계와 일치
119,119화,DCA-N11,entry_state,L21648~L21825,L21826~L22000,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,"장경준과 비밀 계약을 맺은 뒤 현재 반도체 사전작업이 필요하고, 코스닥은 2834 고점을 찍은 직후 급락 징후를 보인다","장경준과 비밀 계약을 맺은 뒤 현재 반도체 사전작업이 필요하고, 코스닥은 2834 고점을 찍은 직후 급락 징후를 보인다",현재 화 하드 경계와 일치
119,119화,DCA-N11,reader_promise,L21648~L21825,L21826~L22000,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,현재그룹 분할로 재계 1위를 받고 닷컴 폭락을 일본 채권 회수와 장기 IT 지분 재매수 기회로 뒤집는 지급,현재그룹 분할로 재계 1위를 받고 닷컴 폭락을 일본 채권 회수와 장기 IT 지분 재매수 기회로 뒤집는 지급,현재 화 하드 경계와 일치
119,119화,DCA-N11,protagonist_goal,L21648~L21825,L21826~L22000,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,반도체·건설의 약점을 조사하면서 폭락한 핵심 IT 지분을 낮은 가격에 다시 모은다,반도체·건설의 약점을 조사하면서 폭락한 핵심 IT 지분을 낮은 가격에 다시 모은다,현재 화 하드 경계와 일치
119,119화,DCA-N11,action,L21648~L21825,L21826~L22000,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,"다이먼에게 현재 반도체와 건설을 조사시키고, 장영주의 기자회견 뒤 태우의 1위를 확인한 다음 한 팀장에게 더 떨어지면 IT 지분을 사며 청산 원하는 일본 업체는 정리하라고 지시한다","다이먼에게 현재 반도체와 건설을 조사시키고, 장영주의 기자회견 뒤 태우의 1위를 확인한 다음 한 팀장에게 더 떨어지면 IT 지분을 사며 청산 원하는 일본 업체는 정리하라고 지시한다",현재 화 하드 경계와 일치
119,119화,DCA-N11,resistance_or_cost,L21648~L21825,L21826~L22000,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,"현재 반도체는 아직 매물이 아니고, IT 주식은 수년간 더 떨어질 수 있으며, 일본 대부업 회수 현장에는 야쿠자 위험과 월가의 책임 전가가 기다린다","현재 반도체는 아직 매물이 아니고, IT 주식은 수년간 더 떨어질 수 있으며, 일본 대부업 회수 현장에는 야쿠자 위험과 월가의 책임 전가가 기다린다",현재 화 하드 경계와 일치
119,119화,DCA-N11,turn_or_reveal,L21648~L21825,L21826~L22000,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,"장경준이 한발 물러나자 장영주가 육남 승계를 확정하고 계열사를 갈라, 태우그룹이 어부지리지만 공식 재계 1위에 오른다","장경준이 한발 물러나자 장영주가 육남 승계를 확정하고 계열사를 갈라, 태우그룹이 어부지리지만 공식 재계 1위에 오른다",현재 화 하드 경계와 일치
119,119화,DCA-N11,paid_reward,L21648~L21825,L21826~L22000,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,"태우는 처음으로 국내 1위 그룹이 되고, 아마존·애플 등은 40~50% 싸져 장기 지배지분을 다시 살 창구가 열린다","태우는 처음으로 국내 1위 그룹이 되고, 아마존·애플 등은 40~50% 싸져 장기 지배지분을 다시 살 창구가 열린다",현재 화 하드 경계와 일치
119,119화,DCA-N11,state_change,L21648~L21825,L21826~L22000,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,"현재그룹을 추격하던 태우는 분할과 함께 1위 수성자가 되고, 고점에서 팔던 SAVE는 저가 매수자이자 일본 대부업의 채권자가 된다","현재그룹을 추격하던 태우는 분할과 함께 1위 수성자가 되고, 고점에서 팔던 SAVE는 저가 매수자이자 일본 대부업의 채권자가 된다",현재 화 하드 경계와 일치
119,119화,DCA-N11,ending_hook,L21648~L21825,L21826~L22000,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,"한 팀장은 일본 회수가 끝나면 월가가 닷컴 손실 책임을 SAVE에 떠넘길 것이라 경고하고, 민재는 그들이 물어뜯을 다른 먹잇감이 필요하다고 본다","한 팀장은 일본 회수가 끝나면 월가가 닷컴 손실 책임을 SAVE에 떠넘길 것이라 경고하고, 민재는 그들이 물어뜯을 다른 먹잇감이 필요하다고 본다",현재 화 하드 경계와 일치
119,119화,DCA-N11,closed_loops,L21648~L21825,L21826~L22000,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,"현재그룹 후계 구도와 태우의 1위 진입, 닷컴 거품 붕괴 시작 여부가 현재 화에서 확인된다","현재그룹 후계 구도와 태우의 1위 진입, 닷컴 거품 붕괴 시작 여부가 현재 화에서 확인된다",현재 화 하드 경계와 일치
119,119화,DCA-N11,opened_loops,L21648~L21825,L21826~L22000,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,"일본 대부업체의 자산을 얼마나 회수할지, 월가 비난을 누구에게 돌리고 핵심 지분을 얼마나 되찾을지가 남는다","일본 대부업체의 자산을 얼마나 회수할지, 월가 비난을 누구에게 돌리고 핵심 지분을 얼마나 되찾을지가 남는다",현재 화 하드 경계와 일치
120,120화,DCA-N11,entry_state,L21826~L22000,L22001~L22200,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,"다이먼·한 팀장은 일본 대부업체 자산을 회수하고, 미국에서는 IT 주식을 떠안은 월가 회사들이 SAVE를 버블 주범으로 몰아세운다","다이먼·한 팀장은 일본 대부업체 자산을 회수하고, 미국에서는 IT 주식을 떠안은 월가 회사들이 SAVE를 버블 주범으로 몰아세운다",현재 화 하드 경계와 일치
120,120화,DCA-N11,reader_promise,L21826~L22000,L22001~L22200,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,두 번 당한 일본 사채업체의 채권을 하이에나들에게 넘겨 책임과 회수 난도를 전가하고 핵심 IT 지분을 더 크게 되찾는 월가 역전,두 번 당한 일본 사채업체의 채권을 하이에나들에게 넘겨 책임과 회수 난도를 전가하고 핵심 IT 지분을 더 크게 되찾는 월가 역전,현재 화 하드 경계와 일치
120,120화,DCA-N11,protagonist_goal,L21826~L22000,L22001~L22200,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,월가와 전면전은 피하면서 애플·아마존·구글 지분을 회수하고 일본 대부업의 잔존 자산까지 턴다,월가와 전면전은 피하면서 애플·아마존·구글 지분을 회수하고 일본 대부업의 잔존 자산까지 턴다,현재 화 하드 경계와 일치
120,120화,DCA-N11,action,L21826~L22000,L22001~L22200,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,"일본에서는 현금·부동산·주식·채권을 받아내고, 뉴욕 회의에서는 현재가보다 5% 높게 IT 주식을 사주겠다며 파생계약을 원가 1.5배에 팔아 그 대금을 IT 지분으로 받는다","일본에서는 현금·부동산·주식·채권을 받아내고, 뉴욕 회의에서는 현재가보다 5% 높게 IT 주식을 사주겠다며 파생계약을 원가 1.5배에 팔아 그 대금을 IT 지분으로 받는다",현재 화 하드 경계와 일치
120,120화,DCA-N11,resistance_or_cost,L21826~L22000,L22001~L22200,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,"월가는 예전 매도가를 요구하며 협박하고, 야쿠자계 대부업체는 계약금 전액 회수가 어려워 SAVE가 채권을 계속 들면 할복식 부도 위험을 떠안는다","월가는 예전 매도가를 요구하며 협박하고, 야쿠자계 대부업체는 계약금 전액 회수가 어려워 SAVE가 채권을 계속 들면 할복식 부도 위험을 떠안는다",현재 화 하드 경계와 일치
120,120화,DCA-N11,turn_or_reveal,L21826~L22000,L22001~L22200,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,파생상품 계약서를 본 월가 인사들의 탐욕이 살아나면서 공격 대상이 SAVE에서 일본 대부업체로 순식간에 바뀐다,파생상품 계약서를 본 월가 인사들의 탐욕이 살아나면서 공격 대상이 SAVE에서 일본 대부업체로 순식간에 바뀐다,현재 화 하드 경계와 일치
120,120화,DCA-N11,paid_reward,L21826~L22000,L22001~L22200,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,"과거 넘긴 애플·아마존·구글 지분을 전량 회수하고 추가 매수해 보유량을 오히려 늘리며, 회수 어려운 일본 채권은 미국 자본에 넘긴다","과거 넘긴 애플·아마존·구글 지분을 전량 회수하고 추가 매수해 보유량을 오히려 늘리며, 회수 어려운 일본 채권은 미국 자본에 넘긴다",현재 화 하드 경계와 일치
120,120화,DCA-N11,state_change,L21826~L22000,L22001~L22200,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,"닷컴 책임을 뒤집어쓸 피고였던 SAVE는 월가의 손실 구제자이자 더 큰 핵심주주가 되고, 일본 대부업은 월가 하이에나의 새 사냥감이 된다","닷컴 책임을 뒤집어쓸 피고였던 SAVE는 월가의 손실 구제자이자 더 큰 핵심주주가 되고, 일본 대부업은 월가 하이에나의 새 사냥감이 된다",현재 화 하드 경계와 일치
120,120화,DCA-N11,ending_hook,L21826~L22000,L22001~L22200,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,민재는 공학을 모르는 한 팀장을 캘리포니아로 끌고 가며 아이폰을 본 그의 얼굴이 어떻게 변할지 궁금해한다,민재는 공학을 모르는 한 팀장을 캘리포니아로 끌고 가며 아이폰을 본 그의 얼굴이 어떻게 변할지 궁금해한다,현재 화 하드 경계와 일치
120,120화,DCA-N11,closed_loops,L21826~L22000,L22001~L22200,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,"월가의 책임 추궁과 핵심 IT 지분 재매입, 난회수 일본 계약 처리 방식이 한 번에 결산된다","월가의 책임 추궁과 핵심 IT 지분 재매입, 난회수 일본 계약 처리 방식이 한 번에 결산된다",현재 화 하드 경계와 일치
120,120화,DCA-N11,opened_loops,L21826~L22000,L22001~L22200,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,"아이폰 시제품이 상업 출시를 감당할 수준인지, 배터리 투자가 애플 요구를 맞출지는 애플 본사에서 확인해야 한다","아이폰 시제품이 상업 출시를 감당할 수준인지, 배터리 투자가 애플 요구를 맞출지는 애플 본사에서 확인해야 한다",현재 화 하드 경계와 일치
121,121화,DCA-N11,entry_state,L22001~L22200,L22201~L22405,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,"닷컴 폭락으로 애플 주가와 스티브의 지위가 흔들리는 가운데 아이폰 시제품은 크게 개선됐고, 러시아에서는 푸틴 취임 초청장이 도착한다","닷컴 폭락으로 애플 주가와 스티브의 지위가 흔들리는 가운데 아이폰 시제품은 크게 개선됐고, 러시아에서는 푸틴 취임 초청장이 도착한다",현재 화 하드 경계와 일치
121,121화,DCA-N11,reader_promise,L22001~L22200,L22201~L22405,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,"아이폰 출시 결단과 러시아 최고권력 초대를 한데 묶고, 민재의 승계를 비밀투표 90% 지지로 정당화하는 삼중 지급","아이폰 출시 결단과 러시아 최고권력 초대를 한데 묶고, 민재의 승계를 비밀투표 90% 지지로 정당화하는 삼중 지급",현재 화 하드 경계와 일치
121,121화,DCA-N11,protagonist_goal,L22001~L22200,L22201~L22405,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,아이폰을 연내 출시 일정에 올리고 러시아 협상 권한과 태우 부회장직을 실질적 내부 동의로 확보한다,아이폰을 연내 출시 일정에 올리고 러시아 협상 권한과 태우 부회장직을 실질적 내부 동의로 확보한다,현재 화 하드 경계와 일치
